2;Universidade Fumec;Belo Horizonte;ND;Mateus Jose Ferreira;(31)32695250;reitoria@fumec.br;Av. Afonso Pena 3880 ;0;0;0;19;belo Horizonte-Nova Lina-vespasiano;41;0;4;16907;13080;189;0;3638;0;0;514;508;USD;0;0;64738672;ND;www.fumec.br/
2;Universidade Regional Integrada do Alto Uruguai e das Missões;Erechim;ND;Bruno Ademar Mentges;(54)21071255;gabinete@reitoria.uri.br;Avenida Sete de Setembro 1621 ;0;0;0;7;Cerro Largo-Erechim-Frederico Westphalen-Santiago-Santo Ângelo-São Luiz Gonzaga;110;0;0;16890;12835;0;0;4055;0;0;955;812;USD;0;0;66548620;ND;www.uri.br/
2;Centro Universitário Newton Paiva;Belo Horizonte;ND;"Joao Paulo Barros Beldi (Dirigente)";(31)35162638;glaucia.nipar@newtonpaiva.br;Rua José Cláudio de Rezende 80 Reitoria;1;0;0;5;Belo Horizonte-Rio de Janeiro-Natal ;38;0;4;16685;12044;0;0;4641;0;0;468;538;USD;0;0;49209036;ND;www.newtonpaiva.br/
2;Centro Universitário Ritter dos Reis;Porto Alegre;ND;Eduardo Mendonca (Diretor Gral) ;(51)32303333;reitoria@uniritter.edu.br;Rua Orfanotrófio 555 ;1;0;0;3;Canoas-Porto Alegre;32;0;0;16575;10559;94;0;5922;0;0;370;757;USD;0;0;55847590;ND;www.uniritter.edu.br/
2;Centro Universitário de Várzea Grande;Varzea Grande;Drauzio Antonio Medeiros;ND;(65)36886000;univag@univag.com.br;Avenida Dom Orlando Chaves 2655 ;0;0;0;2;Rondonópolis-Várzea Grande;41;0;0;16368;10953;0;0;5415;0;0;368;397;USD;0;0;46891000;ND;www.univag.com.br/
2;Universidade do Grande ABC;Santo Andre;ND;ND;(11)49919800;vice_reitoria@uniabc.br;Avenida Industrial 3330 ;1;0;0;1;ND;44;0;0;16098;10896;0;0;5202;0;0;250;162;USD;0;0;575539794;ND;www.anhanguera.com/graduacao/localidades/uniabc.php
2;Centro Universitário Herminio Ometto;Araras;ND;Duse Ruegger Ometto;(19)35431400;susiane@uniararas.br;"  Avenida Sr. Maximiliano Baruto  Nº:  500  CEP:  13607-339 ";0;0;0;8;Araraquara-Araras-Caçapava-Catanduva-São Paulo-Votorantim;33;0;3;16085;11288;32;0;4765;0;0;289;698;USD;0;0;38385702;ND;www.uniararas.br/
2;Universidade de Sorocaba;Sorocaba;ND;"Rogerio Augusto Profeta(Secretário Executivo) ";(15)21017000;uniso@uniso.br;Rodovia Raposo Tavares S/N Km 92 5;0;0;0;3;Sorocaba-Tietê ;68;0;0;15884;11043;112;0;4729;0;0;443;320;USD;0;0;25080222;ND;www.uniso.br/
2;Centro Universitário Estácio da Bahia - Estácio FIB;Salvador;ND;Virgilio Deloy Capobianco Gibbon (Diretor) ;(71)21078100;ouvidoria@fib.br;Rua Xingu 179 Jardim Atalaia;1;0;0;2;Salvador;44;0;0;15816;11307;0;0;4509;0;0;295;111;USD;0;0;50264536;ND;portal.estacio.br/
2;Centro Universitário Anhanguera de Niterói;Niterói;ND;Gislaine Moreno (Dirigente);(21)21991441 ;ddi@kroton.com.br;Rua Visconde do Rio Branco  Nº:  137 ;1;0;0;3;Itaboraí-Niterói;30;0;0;15711;10106;0;0;5605;0;0;216;180;USD;0;0;575539794;ND;www.anhanguera.com/graduacao/.../unipli.php
2;Centro Universitário de João Pessoa;Joao Pessoa;ND;"Ana Flavia Pereira Medeiros da Fonseca (Diretor-Presidente) ";(83)21069200;reitoria@unipe.br;BR 230 - Km 22 s/n Campus do UNIPÊ;0;0;0;1;ND;23;0;0;15353;11208;0;0;4145;0;0;539;354;USD;0;0;31469641;ND;unipe.br/
2;Universidade de Santa Cruz do Sul;Santa Cruz do Sul;ND;"Carmen Lucia de Lima Helfer(Reitora/Presidente)";(51)37177300;mec@unisc.br;Av. Independência  2293 - Bairro Universitário 2293 ;0;0;0;7;Capão da Canoa-Montenegro-Porto Alegre-Santa Cruz do Sul-Sobradinho-Venâncio Aires;66;0;0;15083;11308;0;0;3775;0;0;690;816;USD;0;0;53159786;ND;www.unisc.br/
2;Universidade Camilo Castelo Branco;Sao Paulo;ND;Raquel Maria Ribeiro Junqueira da Costa Netto;(11)20700012;elaine.marcilio@unicastelo.br;Rua Carolina Fonseca 584 ;0;0;0;7;Descalvado-Fernandópolis-Santos-São Paulo-Sertãozinho ;56;0;6;14790;10735;182;0;3873;0;0;504;506;USD;0;0;32802244;ND;www.unicastelo.br/
2;Universidade Metodista de Piracicaba;Piracicaba;ND;Wilson Roberto Zuccherato (Dirigente);(19)31241600;reitoria@unimep.br;Rodovia do Açúcar s/n Km 156;0;0;0;4;Lins-Piracicaba-Santa Bárbara d´Oeste ;64;0;0;14286;10043;333;0;3910;0;0;567;624;USD;0;0;42929967;ND;www.unimep.br/
2;Universidade Vila Velha;Vila Velha;ND;José Luiz Dantas da Silva (Presidente) ;(27)34212006;uvv@uvv.br ;"Av. Comissário José Dantas de Mello  Nº:  21 CEP:  29102-920 ";0;0;0;3;Vila Velha;54;0;0;14271;10614;0;0;3657;0;0;541;283;USD;0;0;51586222;ND;www.uvv.br/
2;FIAM-FAAM - Centro Universitário;Sao Paulo;ND;Marcelo Barbalho Cardoso (Administrador);(11)33466219;reitoria@fiamfaam.br;Rua Taguá 150 Prédio 1;0;0;0;9;SAO PAULO;23;0;0;14207;8919;0;0;5288;0;0;326;63;USD;0;0;25050533;ND;www.fiamfaam.br/
2;Centro Universitário Nossa Senhora do Patrocínio;Salto;Estevao Anganuzzi;ND;(11)40139900;ricardo.calegari@dir.ceunsp.edu.br;Praça Antônio Vieira Tavares 73 Campus V;1;0;0;2;Itu-Salto ;67;0;0;14203;10405;0;0;3798;0;0;361;404;USD;0;0;23130819;ND;ceunsp.edu.br/
2;Universidade do Extremo Sul Catarinense;Criciuma;Gildo Volpato;ND;(48)34312565;ens@unesc.net;Avenida Universitária 1105 BLOCO ADMINISTRATIVO;0;0;0;1;ND;55;0;1;14003;10286;204;0;3513;0;0;658;487;USD;0;0;32798328;ND;www.unesc.net/
2;Centro Universitário Salesiano de São Paulo;Americana;ND;José Adão Rodrigues da Silva (Diretor Presidente) ;(11)32213031;procurador.institucional@unisal.br;Avenida de Cillo 3500 ;0;0;0;7;Americana-Campinas-Lorena-São Paulo;50;0;0;13980;9401;68;0;4511;0;0;438;419;USD;0;0;29990790;ND;unisal.br/
2;Centro Universitário Ítalo-Brasileiro;Sao Paulo;Marcos Antonio Gagliardi Cascino;ND;(11)56450073;adriani@italo.br;Avenida João Dias 2046 ;0;0;0;1;Sao Paulo;23;0;0;13813;11539;0;0;2274;0;0;194;227;USD;0;0;19573588;ND;italo.com.br/
2;Universidade Católica Dom Bosco;Campo Grande;ND;Gildasio Mendes Dos Santos (Presidente) ;(67)33123339;proed@ucdb.br;Av. Tamandaré   6000  Jardim Seminário. 6000 ;0;0;0;21;Salvador-Brasília-Goiânia-Belo Horizonte-Campo Grande-Corumbá-São Gabriel do Oeste-Sonora-Cuiabá-Poxoréo-Belém-Marabá-Santarém-Recife-Araçatuba ;30;0;13;13787;9752;154;0;3881;0;0;318;544;USD;0;0;36478598;ND;www.ucdb.br/
2;Universidade da Amazônia;Belem;ND;Paulo Roberto Carvalho Batista;(91)40093000;planeja@unama.br;Avenida Alcindo Cacela 287 Bloco C - Térreo;1;0;0;3;Ananindeua-Belém ;44;0;0;13733;9880;131;0;3722;0;0;477;490;USD;0;0;41386946;ND;www.unama.br/
2;Centro Universitário Padre Anchieta;Jundiai;ND;"Norberto Mohor Fornari (Diretor Presidente)";(11)45273444;norbertofornari@uol.com.br;Avenida Dr. Adoniro Ladeira 94 ;1;0;0;2;JUNDIAI;33;0;0;13685;10721;0;0;2964;0;0;433;347;USD;0;0;31160557;ND;www.anchieta.br/unianchieta/
2;Centro Universitário Senac;Sao Paulo;ND;"Luiz Francisco de Assis Salgado (Diretor Regional) ";(56)827444;mbissoli@sp.senac.br;Av. Engenheiro Eusébio Stevaux  nº 823 - Bairro Jurubatuba 823 ;0;0;0;5;Águas de São Pedro-Campos do Jordão-São Paulo;45;0;5;13017;8253;0;0;4764;0;0;425;444;USD;0;0;37537215;ND;www.sp.senac.br/centrouniversitario
2;Centro Universitário Cesmac;Maceio;ND;Joao Rodrigues Sampaio Filho (Dirigente);(82)32155205 ;joao.sampaio@cesmac.edu.br;"Rua Cônego Machado  Nº:  918CEP:  57051-160 ";0;0;0;11;Maceió;27;0;0;12933;10431;0;0;2502;0;0;611;618;USD;0;0;51515242;ND;www.fejal.com.br/
2;Centro Universitário Anhanguera;Santo Andre;ND;"Gislaine Moreno (Dirigente) ";(11)44358899;secretariageral.santoandre@unianhanguera.edu.br;Rua Senador Flaquer 456/459 ;1;0;0;3;Santo André;31;0;0;12818;8788;0;0;4030;0;0;244;116;USD;0;0;575539794;ND;http://www.anhanguera.com/home/
2;Universidade Católica de Pernambuco;Recife;ND;"Miguel de Oliveira Martins Filho (Diretor) ";(81)21194110;prubens@unicap.br;Rua do Príncipe 526 Campus Universitário;0;0;0;1;ND;38;0;0;12658;9662;241;0;2755;0;0;446;434;USD;0;0;41304403;ND;www.unicap.br/
2;Centro Universitário Fieo;Osasco;ND;"Jose Cassio Soares Hungria (Pró-Reitor de Desenv. e Relações Comunitárias)";(11)36816000;reitoria@unifieo.br;Rua Narciso Sturlini  883 883 ;0;0;0;2;OSASCO;39;0;0;12268;8716;101;0;3451;0;0;411;268;USD;0;0;23792838;ND;www.unifieo.br/
2;Universidade Católica do Salvador;Salvador;Mauricio da Silva Ferreira ;ND;(71)33247500;reitoria@ucsal.br;Praça Ana Nery s/n ;0;0;0;6;Salvador;46;0;0;12256;9554;0;0;2702;0;0;391;350;USD;0;0;26957743;ND;www.ucsal.br/
2;Universidade São Francisco;Braganca Paulista;ND;"Raimundo Justiniano de Oliveira Castro (Presidente da Mantenedora) ";(11)24548000;nlegusf@saofrancisco.edu.br;Avenida São Francisco de Assis 218 Campus Universitário;0;0;0;6;Bragança Paulista-Campinas-Itatiba-São Paulo ;51;0;0;11767;8422;153;0;3192;0;0;508;637;USD;0;0;35984376;ND;www.usf.edu.br/
2;Universidade Santa Cecília;Santos;ND;Lúcia Maria Teixeira Furlani (Diretora Presidente) ;(13)32027100;zuleika@unisanta.br;Rua Oswaldo Cruz 266 ;0;0;0;2;Santos;33;0;1;11457;8655;81;0;2721;0;0;437;459;USD;0;0;72776076;ND;www.unisanta.br/
2;Universidade Iguaçu;Nova Iguacu;ND;"Helio Joaquim de Souza (Presidente da Mantenedora) ";(21)27654002;reitoria@unig.br;Avenida Abílio Augusto Távora 2134 ;0;0;0;3;Itaperuna-Nova Iguaçu-São João de Meriti ;38;0;0;11444;7872;0;0;3572;0;0;533;482;USD;0;0;30074599;ND;www.unig.br/
2;Centro Universitário da Fundação Educacional Inaciana pe Sabóia de Medeiros;Sao Bernardo do Campo;ND;Theodoro Paulo Severino Peters;(11)43532900;info_fei@fei.edu.br;Avenida Humberto Alencar Castelo Branco 3972 ;0;0;0;2;São Bernardo do Campo-São Paulo ;16;0;0;11295;8525;0;0;2770;0;0;363;353;USD;0;0;56529671;ND;www.fei.edu.br
2;Centro Universitário Carioca;Rio de Janeiro;Celso Niskier;ND;(21)25631900;reitoria@unicarioca.edu.br;Avenida Paulo de Frontin 568 ;0;0;0;5;Rio de Janeiro;35;0;0;11225;7735;0;0;3490;0;0;136;193;USD;0;0;15421800;ND;www.unicarioca.edu.br/
2;Universidade Regional do Noroeste do Estado do Rio Grande do Sul;Ijui;ND;"Martinho Luis Kelm (Dirigente) ";(55)33320200;martinho@unijui.edu.br;Rua do Comércio 3000 ;0;0;0;6;Ijuí-Panambi-Santa Rosa-Três Passos;53;0;9;11151;8114;0;0;3037;0;0;398;629;USD;0;0;43164394;ND;www.unijui.edu.br/
2;Centro Universitário de Araraquara;Araraquara;ND;Luiz Felipe Cabral Mauro;(16)33017100;uniara@uniara.com.br;Rua Voluntários da Pátria 1309 ;0;0;0;5;ARARAQUARA;32;0;0;10837;7955;110;0;2772;0;0;424;282;USD;0;0;27832675;ND;www.uniara.com.br/
2;Centro Universitário Univates;Lajeado;ND;Carlos Cândido da Silva Cyrne (Presidente da Mantenedora) ;(51)37147000;campus@univates.br;Rua Avelino Tallini 171 Caixa Postal 155;0;0;0;3;Encantado-Lajeado;44;0;0;10782;8523;113;0;2146;0;0;388;504;USD;0;0;47592587;ND;www.univates.br/
2;Centro Universitário Sant´anna;Sao Paulo;ND;"Leonardo Placucci Filho (Pró-Reitor Administrativo) ";(11)21758000;info@santanna.br;Rua Voluntários da Pátria 257 ;0;0;0;4;Sao Paulo;52;0;0;10499;7585;0;0;2914;0;0;234;256;USD;0;0;17226116;ND;www.unisantanna.br/
2;Centro Universitário de Rio Preto;Sao Jose Do Rio Preto;ND;"Halim Atique Junior (Diretor-Presidente)";(17)32113000;reitoria@unirpnet.com.br;Rua Yvette Gabriel Atique 45 ;1;0;0;11;Nova Venécia-Montes Claros-Petrolina-Santa Maria-Colina-São José do Rio Preto ;38;0;3;10441;7224;0;0;3217;0;0;310;439;USD;0;0;28330240;ND;www.unirp.edu.br/
2;Universidade de Ribeirão Preto;Ribeirao Preto;ND;ND;(16)36037000;elbonini@unaerp.br;AV. COSTÁBILE ROMANO 2201 ;0;0;0;2;Guarujá-Ribeirão Preto;38;0;2;10388;7690;137;0;2561;0;0;433;742;USD;0;0;39595802;ND;www.unaerp.br/
2;Centro Universitário de Anápolis;Anapolis;ND;Geraldo Henrique Ferreira Espindola;(62)33106600;helia@unievangelica.edu.br;Avenida Universitária s/n Km 3 5;0;0;0;2;Anápolis-Ceres ;29;0;0;10325;7652;41;0;2632;0;0;452;613;USD;0;0;55010213;ND;www.unievangelica.edu.br/
2;Centro Universitário Tupy;Joinville;ND;"Carlos Emilio Borsa(Diretor do Instituto Superior Tupy)";(47)34610172;carlos.borsa@sociesc.org.br;Rua Albano Schmidt  3333  Boa Vista  Joinville - SC;0;0;0;3;Joinville ;25;0;6;10300;7193;106;0;3001;0;0;337;168;USD;0;0;18828128;ND;www.sociesc.org.br/pt/unisociesc/
2;Centro Universitário do Distrito Federal;Brasilia;ND;Hermes Ferreira Figueiredo (Presidente da Mantenedora);(61)37048802;renato@udf.edu.br;SGA/SUL - QUADRA 903 CONJUNTO D LOTE 79 903 CONJUNTO  D;1;0;0;2;Brasilia;26;0;0;10242;7446;0;0;2796;0;0;311;135;USD;0;0;27212669;ND;www.udf.edu.br/
2;Universidade José do Rosário Vellano;Alfenas;ND;Larissa Araújo Velano ;(35)32993257;unifenas@unifenas.br;Rodovia Mg 179 - Km 0 s/n ;0;0;0;9;Alfenas-Belo Horizont-Campo Belo-Divinópolis-Poços de Caldas-Varginha ;38;0;0;10212;7549;55;0;2608;0;0;628;891;USD;0;0;57158332;ND;www.unifenas.br/
2;Universidade Tuiuti do Paraná;Curitiba;ND;"Carlos Eduardo Rangel Santos (Sócio - Gerente Gral) ";(41)33317700;gabinete@utp.br;Rua Cícero Jaime Bley S/n Hangar 40;1;0;0;4;Curitiba;61;0;0;10146;7705;228;0;2213;0;0;437;292;USD;0;0;28872862;ND;www.utp.br/
2;Centro Universitário do Leste de Minas Gerais;Coronel Fabriciano;ND;Jose Nilton Dourado da Silva;(31)38426166;ses@unilestemg.br;Avenida Tancredo Neves 3500 Caixa Postal 63;0;0;0;2;Ipatinga-Coronel Fabriciano;35;0;0;10101;7398;0;0;2703;0;0;303;362;USD;0;0;23133729;ND;www.unilestemg.br/
2;Universidade de Itaúna;Itauna;ND;Eunice Batista Gonçalves;(37)32493003;uit@uit.br;Rodovia Mg 431 Km 45 s/n ;0;0;0;5;Itaúna-Almenara;22;0;0;10034;8172;0;0;1862;0;0;401;384;USD;0;0;37675153;ND;www.uit.br/
2;Centro Universitário do Triângulo;Uberlandia;ND;Wellington Salgado de Oliveira;(34)40099053;cpa@unitri.edu.br;Av.  Nicomedes Alves dos Santos 4545 ;0;0;0;1;ND;30;0;0;9752;7000;0;0;2752;0;0;254;393;USD;0;0;49681732;ND;unitri.edu.br/
2;Universidade Presidente Antônio Carlos;Barbacena;ND;Bonifácio José Tamm de Andrada;(31)34225044;kesciacarvalho@yahoo.com.br;Rodovia MG 338 Km12 s/n ;0;0;0;4;Barbacena-Juiz de Fora ;38;0;0;9736;7485;52;0;2199;0;0;536;515;USD;0;0;41598008;ND;www.fupac.edu.br/
2;Centro Universitário de Patos de Minas;Patos de Minas;ND;Waldemar Rocha Filho ;(34)38230300;assessoria.educacional@unipam.edu.br;Rua Major Gote 808 ;0;0;0;1;ND;30;0;0;8970;6466;0;0;2504;0;0;273;353;USD;0;0;26113608;ND;www2.unipam.edu.br/
2;Universidade do Sagrado Coração;Bauru;ND;Miriam Cunha Sobrinha (Chanceler) ;(14)21077380;reitoria@usc.br;Rua Irmã Arminda 18537 ;0;0;0;1;ND;54;0;0;8927;5849;71;0;3007;0;0;281;195;USD;0;0;25297101;ND;www.usc.br/
2;ABEU - Centro Universitário;Belford Roxo;Valdir Vilela;"Paulo Roberto de Menezes Chaves (Diretor) ";(21)21040460;prmc@abeu.com.br ;Rua Itaiara 301 ;0;0;0;6;Angra dos Reis-Belford Roxo-Nilópolis-Nova Iguaçu-Rio de Janeiro;23;0;0;8917;6523;0;0;2394;0;0;287;384;USD;0;0;11388633;ND;www.uniabeu.edu.br/
2;Centro Universitário de Goiás;Goiania;Joveny Sebastiao Candido de Oliveira;ND;(62)32461434;anhanguera@anhanguera.edu.br;Rua Professor Lázaro Costa 456 ;0;0;0;1;ND;30;0;0;8828;6928;0;0;1900;0;0;204;95;USD;0;0;13770050;ND;anhanguera.edu.br/
2;Centro Universitário de Volta Redonda;Volta Redonda;Claudia Yamada Utagawa;ND;(24)33408400;unifoa@foa.org.br;Avenida Paulo Erlei Alves Abrantes 1325 ;0;0;0;3;Volta Redonda;23;0;0;8684;6377;126;0;2181;0;0;447;624;USD;0;0;34184975;ND;www.foa.org.br/
2;Centro Universitário Anhanguera de Campo Grande;Campo Grande;ND;"Gislaine Moreno (Dirigente)";(67)33166000;presidente@unianhanguera.edu.br;Avenida Fernando Correa da costa 1800 ;1;0;0;2;Campo Grande;17;0;0;8638;5862;0;0;2776;0;0;164;112;USD;0;0;575539794;ND;www.anhanguera.com/graduacao/localidades/campogrande1ms.php
2;Centro Universitário La Salle;Canoas;ND;Edgar Genuino Nicodem;(51)34768500;reitoria@unilasalle.edu.br;Av. Victor Barreto 2288 ;0;0;0;1;ND;51;0;0;8600;6062;0;0;2538;0;0;264;282;USD;0;0;23482520;ND;unilasalle.edu.br/canoas/
2;Centro Universitário Euro-Americano;Brasilia;ND;"Miguel Antônio Ferreira Fecury (Pró-Reitor Financeiro) ";(61)34455888;reitoria@unieuro.com.br;SCES Trecho 0 - Conjunto 5 s/n Avenida das Nações S;0;0;0;3;BRASILIA;44;0;0;8354;5329;28;0;2997;0;0;247;193;USD;0;0;20450155;ND;www.unieuro.edu.br/
2;Centro Universitário Adventista de São Paulo;Engenhero Coelho;Euler Pereira Bahia;ND;(11)58228000;euler.bahia@unasp.edu.br;Estrada de Itapecerica 5859 ;0;0;0;2;Engenheiro Coelho-São Paulo ;30;0;0;8229;6110;0;0;2119;0;0;297;804;USD;0;0;23888908;ND;www.unasp.edu.br/
2;Universidade Católica de Santos;Santos;ND;"Alberto Ferreira do Carmo Filho (Gerente Executivo) ";(13)32281263;secgeral@unisantos.br;Avenida Conselheiro Nébias 300 ;1;0;0;3;Santos;45;0;0;8034;5955;108;0;1971;0;0;432;290;USD;0;0;27936293;ND;www.unisantos.br/
2;Centro Universitário Moura Lacerda;Ribeirao Preto;ND;"Glauco Eduardo Pereira Cortez (Diretor Superintendente) ";(16)21011010;reitoria@mouralacerda.edu.br;Rua Padre Euclides 995 ;0;0;0;3;Jaboticabal-Ribeirão Preto ;37;0;0;8029;4926;49;0;3054;0;0;250;220;USD;0;0;17823140;ND;www.mouralacerda.edu.br/
2;Centro Universitário Monte Serrat;Santos;ND;"Rodrigo Rossetto Dias Ramos (Diretor) ";(13)32282000;waldirene.veloso@unimonte.br;Avenida Rangel Pestana 99 ;1;0;0;1;ND;33;0;0;7898;5044;0;0;2854;0;0;266;141;USD;0;0;19482560;ND;www.unimonte.br/
2;Centro Universitário da Fundação Educacional de Barretos;Barretos;Reginaldo da Silva;ND;(17)33216411;reitoria@feb.br;Avenida Professor Roberto Frade Monte 389 ;0;0;0;1;ND;29;0;0;7586;5986;0;0;1600;0;0;317;111;USD;0;0;17387767;ND;www.feb.br/
2;Centro Universitário Facex;Natal;ND;Jose Maria Barreto Figueiredo;(84)32351415 ;secretaria@facex.com.br ;"  Rua Orlando Silva  Nº:  2896  CEP:  59080-020 ";0;0;0;1;ND;25;0;0;7584;5142;0;0;2442;0;0;184;170;USD;0;0;21779530;ND;www.facex.com.br/superior
2;Centro Universitário de Barra Mansa;Barra Mansa;Leandro Alvaro Chaves;ND;(24)33250216;ubm@ubm.br;Rua Vereador Pinho de Carvalho 267 ;0;0;0;2;ND;33;0;0;7553;5282;0;0;2271;0;0;235;275;USD;0;0;21944148;ND;www.ubm.br/
2;Centro Universitário Curitiba;Curitiba;ND;"Rosa Maria Cianci Vianna de Barros (diretora administrativo financeira)";(41)32138700;milton.mayer@unicuritiba.edu.br;Rua Chile 1678 Prédio;1;0;0;1;Curitiba;13;0;0;7465;5400;39;0;2026;0;0;233;411;USD;0;0;29190585;ND;www.unicuritiba.edu.br/
2;Universidade da Região da Campanha;Bage;ND;Derli Joao Siqueira da Silva (Presidente da Fundação Attila Taborda);(53)32428244;urcamp@urcamp.tche.br;Avenida Tupy Silveira 2099 Campus Sede da URCAM;0;0;0;20;Alegrete-São Gabriel-Bagé-Caçapava do Su-Dom Pedrito-Itaqui-Antana do Livramento-São Borja ;58;0;0;7366;5826;0;0;1540;0;0;494;287;USD;0;0;17197422;ND;www.urcamp.tche.br/
2;Centro Universitário Católico Salesiano Auxilium;Lins;Luigi Favero;Gildasio Mendes Dos Santos;(14)35336200;academico@unisalesiano.edu.br;Rua Dom Bosco 265 ;0;0;0;2;ND;44;0;0;7247;6031;0;0;1216;0;0;258;184;USD;0;0;11169235;ND;www.unisalesiano.edu.br/
2;Centro Universitário Metodista;Porto Alegre;ND;Wilson Roberto Zuccherato (Dirigente);(51)33161100;reitoria@metodistadosul.edu.br;Rua Coronel Joaquim Pedro Salgado 80 Terreo;0;0;0;2;Porto Alegre;37;0;0;7106;5417;71;0;1618;0;0;336;401;USD;0;0;21443821;ND;www.metodistadosul.edu.br/
2;Centro Universitário Franciscano;Santa Maria;ND;Valderesa Moro;(55)32201200;reitoria@unifra.br;Rua dos Andradas 1614 ;0;0;0;1;ND;33;0;0;7080;5171;54;0;1855;0;0;432;215;USD;0;0;27358051;ND;www.unifra.br/
2;Centro Universitário Hermínio da Silveira;Rio de Janeiro;ND;Sergio Luiz Vasquez Machado (Diretor Gral da Mantenedora - IBMR) ;(21)25598601;ibmr@ibmr.br;Praia de Botafogo 158 ;1;0;0;3;Rio de Janeiro;28;0;0;6865;4395;0;0;2470;0;0;230;110;USD;0;0;11242911;ND;www.ibmr.br/
2;Centro Universitário da Faculdade de Saúde  Ciências Humanas e Tecnológicas do Piauí;Teresina;ND;"Cristina Maria Miranda de Sousa (Dirigente)";(86)21060700 ;uninovafapi@uninovafapi.edu.br;"Rua Vitorino Orthiges Fernandes  Nº:  6123  CEP:  64073-505 ";1;0;0;7;Timon-Campo Maior-Floriano-Pedro II-Teresina-Uruçuí;15;0;0;6803;5663;39;0;1101;0;0;267;221;USD;0;0;27185808;ND;uninovafapi.edu.br/
2;Centro Universitário Barão de Mauá;Ribeirao Preto;ND;"Antonio Augusto Abbari Dinamarco (Diretor Administrativo) ";(16)36036600;webmaster@baraodemaua.com.br;Rua Ramos de Azevedo 423 ;0;0;0;5;RIBEIRAO PRETO;42;0;0;6695;4687;0;0;2008;0;0;441;381;USD;0;0;26066671;ND;www.baraodemaua.br/
2;Centro Universitário São Camilo;Sao Paulo;ND;Carlos Ferrara Junior (Diretor Gral de Ensino) ;(11)25884000;rca@saocamilo.br;Avenida Nazaré 1501 ;0;0;0;3;Sao Paulo;21;0;0;6692;5185;51;0;1456;0;0;346;432;USD;0;0;31030594;ND;www.saocamilo-sp.br/
2;Centro Universitário Moacyr Sreder Bastos;Rio de Janeiro;ND;Sthefano Bruno Pinto da Costa;(21)24135727;praa@msb.br;Rua Engenheiro Trindade 229 ;0;0;0;4;Rio de Janeiro;31;0;0;6685;4204;0;0;2481;0;0;154;133;USD;0;0;11601272;ND;www.msb.br/
2;Universidade de Marília;Marilia;ND;Marcio Mesquita Serva (Dirigente) ;(14)21054111;reitoria@unimar.br;Avenida Higyno Muzzi Filho 1001 Bloco I;1;0;0;1;ND;31;0;0;6682;4731;48;0;1903;0;0;331;378;USD;0;0;32122662;ND;www.unimar.br/
2;Centro Universitário Filadélfia;Londrina;Eleazar Ferreira;ND;(43)33757500;caa@unifil.br;Avenida Juscelino Kubitscheck 1626 ;0;0;0;3;LONDRINA;23;0;0;6613;4742;0;0;1871;0;0;372;546;USD;0;0;24211496;ND;www.unifil.br/
2;Centro Universitário Metodista Izabela Hendrix;Belo Horizonte;ND;Wilson Roberto Zuccherato (Dirigente);(31)32447269;paula.silva@metodistademinas.edu.br;Rua da Bahia 2020 ;0;0;0;2;Belo Horizonte;32;0;0;6543;5190;0;0;1353;0;0;337;311;USD;0;0;19105266;ND;www.izabelahendrix.edu.br/
2;Centro Universitário Geraldo di Biase;Volta Redonda;Geraldo di Biase Filho ;ND;(24)33451708;reitoria@ugb.edu.br;Rua Deputado Geraldo Di Biase 81 ;0;0;0;4;Barra do Piraí-Nova Iguaçu-Volta Redonda ;32;0;0;6506;4643;0;0;1863;0;0;299;341;USD;0;0;10463195;ND;www.ferp.br/
2;Centro Universitário Estácio de Sá de Santa Catarina;Sao Jose;ND;"Rogerio Frota Melzi (Diretor Presidente)";(48)33818001 ;rafael.villari@estacio.br;"Avenida Leoberto Leal  Nº:  431CEP:  88017-001";1;0;0;1;ND;19;0;0;6430;4697;0;0;1733;0;0;167;61;USD;0;0;22032337;ND;portal.estacio.br/unidades/centro-universitario-estacio-de-sa-de-santa-catarina.aspx
2;Centro Universitário Luterano de Palmas;Palmas;ND;Adilson Ratund ;(63)32198018;direcao@ceulp.edu.br;Avenida Teotônio Segurado s/n 1501 Sul;0;0;0;1;Palmas;25;0;0;6250;4625;0;0;1625;0;0;197;130;USD;0;0;212502685;ND;ulbra-to.br/
2;FAE Centro Universitário;Curitiba;Nelson José Hillesheim;ND;(41)21054100;dlne@fae.edu;Rua 24 de Maio  Nº:  135  CEP:  80230-080;0;0;0;3;Curitiba;23;0;0;6218;4526;0;0;1692;0;0;271;142;USD;0;0;23652871;ND;www.fae.edu/
2;Universidade Vale do Rio Doce;Governador Valadares;ND;Francisco Sergio Silvestre;(33)32795200;reitoria@univale.br;Rua Moreira Sales 850 Campus Armando Vieir;0;0;0;2;GOVERNADOR VALADARES;35;0;0;6160;4656;71;0;1433;0;0;308;318;USD;0;0;16183261;ND;www.univale.br/
2;Centro Universitário Belas Artes de São Paulo;Sao Paulo;ND;Paulo Antonio Gomes Cardim (Diretor-Presidente) ;(11)55765703;paulo.cardim@belasartes.br;Rua Dr. Álvaro Alvim 76 ;0;0;0;2;Sao Paulo;12;0;0;6122;4245;0;0;1877;0;0;223;283;USD;0;0;35512434;ND;www.belasartes.br/
