18;Universidad del Norte;Atlántico;Jesús Ferro Bayona;ND;5753509509;rectoria@uninorte.edu.co;Km.5 Vía Puerto Colombia;0;1;0;1;Barranquilla;196;1;0;12238;9793;2445;1416;852;0;0;886;873;USD;4316;2353;67823473;ND;www.uninorte.edu.co/;3;9;120;1904
18;Universidad EAFIT;Antioquia;Juan Luis Mejía ;ND;5744489500;ND;Carrera 49 N° 7 Sur;0;1;0;4;Medellín-Bogotá-Pereira-Llanogrande;124;4;0;11861;9146;2715;343;92;0;0;918;1031;USD;3620;2659;66101157;ND;www.eafit.edu.co/;3;7;97;1684
18;Corporación Universitaria del Caribe CECAR;Sucre;Piedad Martinez Carazo;Jorge Nassim Ganem ;5752804012;piedad.martinez@cecar.edu.co ;Carretera troncal de occidente - Via Corozal - Sincelejo (Sucre);0;0;0;2;Sincelejo-Montería;27;10;5;11413;10732;681;78;1195;0;0;304;0;USD;1783;706;17592528;ND;www.cecar.edu.co/;4;81;730;8182
18;Universidad Católica de Colombia;Bogotá;Francisco José Gómez;Édgar Gómez Betancourt;5713277300;rectoria@ucatolica.edu.co;Avenida Caracas N° 46 - 72;0;0;0;2;Bogotá-Chía;42;1;0;11315;9986;1329;399;1392;0;0;727;468;USD;1941;1410;32309063;ND;www.ucatolica.edu.co/ ;4;56;504;5464
18;Universidad del Rosario;Bogotá;José Manuel Restrepo;ND;5714225321;jose.restrepo@urosario.edu.co; Calle 12C No. 6-25;0;1;0;1;Bogotá;161;0;0;11309;8165;3144;675;696;0;0;1235;844;USD;3881;3114;74985426;ND;www.urosario.edu.co/;3;6;84;1488
18;Fundación Universidad de Bogotá Jorge Tadeo Lozano;Bogotá;Cecilia María Vélez;Jaime Pinzón López;5712427030;ND;Carrera 4 # 22-61;0;1;0;4;Bogotá-Chía-Cartagena-Santa Marta;102;0;0;11053;11053;0;0;868;0;0;983;0;USD;0;1440;42464060;ND;http://www.utadeo.edu.co/;4;19;211;2785
18;Universidad Central;Bogotá;Rafael Santos Calderón;Jaime Posada Díaz;5713239868;rectoria@ucentral.edu.co;Carrera 5 n.º 21-38;0;0;0;1;Bogotá;33;1;0;10898;10514;384;160;1245;0;0;915;568;USD;2209;1492;33050574;ND;http://www.ucentral.edu.co/;4;65;573;6442
18;Universidad Autónoma del Caribe;Atlántico;Ramsés Vargas Lamadrid;ND;5753671000;rectoria@uac.edu.co;Calle 90 # 46-112;0;0;0;2;Barranquilla-Ocaña;61;6;0;10305;9764;541;187;917;0;0;531;830;USD;2452;915;28761215;ND;www.uac.edu.co/;4;45;435;4819
18;Universidad de la Sabana;Cundinamarca;Obdulio Velásquez Posada;ND;5718615555;obdulio.velasquez@unisabana.edu.co;Autopista Norte Km. 7 Chía;0;1;0;1;Chía;109;4;0;10039;7230;2809;1078;950;0;0;1572;906;USD;5149;3378;80920770;ND;www.unisabana.edu.co/;3;14;165;2262
18;Fundación Universitaria Tecnológico Confenalco - Cartagena;Bolívar;ND;ND;5756723700;mruiz@tecnologicocomfenalco.edu.co;Cr 44 D Nº 30A - 91;0;0;0;1;Cartagena;35;0;0;10008;10008;0;0;1577;0;0;626;271;USD;0;424;7714081;ND;www.tecnologicocomfenalco.edu.co/;5;163;1592;15966
18;Universidad Autónoma de Bucaramanga UNAB ;Santander;Alberto Montoya Puyana;ND;5776436111;rectoria@unab.edu.co;Avenida 42 No. 48 – 11;0;0;0;1;Bucaramanga;79;31;0;9941;8554;1387;417;1148;0;0;824;381;USD;2885;846;29746618;ND;www.unab.edu.co/;4;21;223;2910
18;Universidad el Bosque;Bogotá;Rafael Sánchez París;José Luis Roa;5716489000;ND;Av. Cra 9 No. 131 A - 02 ;0;0;0;1;Bogotá;112;0;0;9614;7967;1647;454;1044;0;0;1266;467;USD;3146;1954;43090788;ND;www.uelbosque.edu.co/;4;38;395;4429
18;Universidad Autónoma de Occidente;Valle del Cauca;Luis H. Pérez Páez;ND;5723188000;rector@uao.edu.co;"Cll 25 # 115-85Km 2 vía Cali-Jamund";0;0;0;1;Cali;60;3;0;9588;9168;420;89;1358;0;0;700;495;USD;2934;1156;35243275;ND;www.uao.edu.co/;4;31;319;3791
18;Universidad Manuela Beltran UMB;Bogotá;Guido Echeverri Piedrahita;ND;5715460600;guido.echeverri@umb.edu.co;Avenida Circunvalar Nº 60-00;0;0;0;3;Bogotá-Cajicá-Bucaramanga;51;20;2;9581;9315;266;252;2388;0;0;106;88;USD;1850;1168;30200797;ND;www.umb.edu.co/;4;71;649;7269
18;Unipanamericana - Fundación Universitaria Panamericana;Bogotá;Camilo Gaitán García;ND;5713380666;unipanamericana@unipanamericana.edu.co;Avenida (Calle) 32 No. 17 - 62 ;0;0;0;1;Bogotá;104;24;1;9066;9066;0;0;2651;0;0;458;200;USD;0;875;15758390;ND;unipanamericana.edu.co/;4;105;918;10398
18;Coporación Universidad de la Costa CUC;Atlántico;Tito José Crissien;ND;5753362203;rectoria@cuc.edu.co; Carrera 55 # 58-66;0;0;0;1;Barranquilla;57;2;0;8982;8982;0;0;1286;0;0;370;302;USD;0;40;1198793;ND;www.cuc.edu.co/;5;44;431;4777
18;Universidad Sergio Arboleda;Bogotá;Rodrigo Francisco Noguera;ND;5713255000;ND;Calle 74 No. 14 - 14 ;0;1;0;3;Bogotá-Barranquilla-Santa Marta;0;0;0;8193;7821;372;315;866;0;0;967;1630;USD;3792;1412;34846690;ND;http://www.usergioarboleda.edu.co/;4;43;426;4715
18;Corporación Universidad Piloto de Colombia;Bogotá;Julio Jairo Ceballos;ND;5713322900;rectoria@unipiloto.edu.co;Carrera 9 No. 45A - 44;0;0;0;2;Bogotá-Girardot;39;1;0;7745;7745;0;0;711;0;0;589;259;USD;0;1533;23746022;ND;www.unipiloto.edu.co/;4;90;784;8779
18;Fundación Universidad Autónoma de Colombia FUAC;Bogotá;Clemencia Bonilla;Simón Younes Jérez;5713414628;rectoria@fuac.edu.co ;Calle 12B No. 4 - 31;0;0;0;1;Bogotá;38;0;0;7124;7100;24;24;1053;0;0;472;279;USD;2255;1191;17026942;ND;www.fuac.edu.co/;4;87;752;8488
18;Universidad del Sinú ;Córdoba;Mara Bechara de Zuleta;ND;5747811688;marabechara@unisinu.edu.co ;Cra. 1w No. 38-153;0;0;0;2;Cartagena-Montería;71;0;0;7055;6959;96;33;831;0;0;552;238;USD;3888;724;17433565;ND;www.unisinu.edu.co/;4;148;1430;14883
18;Universidad de Ibagué;Tolima;Alfonso Reyes Alvarado;ND;5782709444;alfonso.reyes@unibague.edu.co;Carrera 22 Calle 67 ;0;0;0;1;Ibagué;54;0;0;6780;6626;154;60;807;0;0;139;439;USD;2255;550;12423663;ND;www.unibague.edu.co/;4;75;703;7951
18;Universidad EAN;Bogotá;Rubén Darío Gómez;ND;5713462413;comunicaciones@correo.ean.edu.co;Cra. 11 No. 78 - 47;0;0;0;1;Bogotá;70;23;0;6644;4552;2092;988;874;0;0;0;225;USD;3297;1622;28229782;ND;www.ean.edu.co/;4;35;355;4147
18;Politécnico Internacional;Bogotá;Juan Carlos de Maria Sampedro;ND;5714005700;sramirez@politecnicointernacional.edu.co;Calle 73 # 10-45;0;0;0;1;Bogotá;17;0;0;6155;6155;0;0;1922;0;0;322;220;USD;0;140;1720510;ND;www.politecnicointernacional.edu.co/;5;195;2057;18324
18;Universidad ICESI;Valle del Cauca;Francisco Piedrahita Plata;ND;5725552334;rectoria@icesi.edu.co; Calle 18 No. 122-135;0;0;0;1;Cali;71;0;1;5950;5071;879;295;586;0;0;540;96;USD;3442;2547;31455878;ND;www.icesi.edu.co/;4;15;167;2298
18;Universidad Mariana;Nariño;Amanda Lucero Vallejo;ND;5727314923;rectoria@umariana.edu.co; Calle 18 No. 34-104;0;0;0;1;Pasto;0;0;0;5849;5628;221;134;2578;0;0;508;200;USD;1475;480;9060418;ND;www.umariana.edu.co/;5;84;744;8356
18;Universitaria Agustiniana - Uniagustiniana;Bogotá;Carlos Alberto Villabona;ND;5714193200;ND;"Avenida Ciudad de Cali No. 11b-95";0;0;0;1;Bogotá;0;0;0;5594;5304;290;36;854;0;0;286;122;USD;1500;957;12378674;ND;www.uniagustiniana.edu.co/;4;156;1513;15322
18;Corporación Universitaria de Investigación y Desarrollo UDI;Santander;Jairo Castro Castro;ND;5776352525;rector@udi.edu.co;Calle 9 No. 23-55;0;0;0;1;Bucaramanga;50;2;4;5352;5114;238;89;1129;0;0;219;110;USD;1584;416;7135781;ND;www.udi.edu.co/;5;77;714;8073
18;Universidad de Boyacá;Boyacá;Rosita Cuervo Payeras;Osmar Correal Cabral;5787450000;racuervo@uniboyaca.edu.co;Carrera 2ª Este No. 64 - 169;0;0;0;5;Tunja-Sogamoso-Chiquinquirá-Yopal-Bogotá;42;0;0;5313;5014;299;203;881;0;0;583;141;USD;1715;1465;15715881;ND;www.uniboyaca.edu.co/;4;82;741;8324
18;Universidad Autónoma Latinoamericana ;Antioquia;José Rodrigo Flórez;Omar del Valle Tamayo;5745112199;ND;Carrera 55A N° 49-51;0;0;0;1;Medellín;25;0;1;5252;4203;1049;378;512;0;0;0;177;USD;1850;1028;12138973;ND;www.unaula.edu.co/;4;101;902;10262
18;Universidad de Manizales;Caldas;Guillermo Orlando Sierra;ND;5768879680;rectoria@umanizales.edu.co;Carrera 9 # 19 - 03;0;0;0;1;Manizales;45;9;3;5217;3784;1433;430;282;0;0;408;212;USD;2363;706;14309801;ND;www.umanizales.edu.co/;4;16;185;2510
18;Corporación Universitaria del Huila CORHUILA;Huila;Roque González Garzón;ND;5788754220;rectoria@corhuila.edu.co;Calle 21 No. 6 - 01;0;0;0;1;Neiva;11;0;0;5091;5091;0;0;569;0;0;337;0;USD;0;864;8795786;ND;www.corhuila.edu.co/;5;164;1609;16047
18;Institución Universitaria Centro de Estudios Superiores Maria Goretti;Nariño;Hugo Ariel Osorio;ND;5727216535;rectoria@iucesmag.edu.co;Carrera 20 A N° 14 - 54;0;0;0;1;Pasto;14;0;0;4964;4964;0;0;742;0;0;323;142;USD;0;0;0;ND;www.iucesmag.edu.co/;0;128;1207;13310
18;Fundación Universitaria Juan de Castellanos;Boyacá;Luis Enrique Pérez;Luis Augusto Castro;5787400543;ND;Carrera 11 # 11 - 44;0;0;0;1;Tunja;10;0;6;4887;1881;3006;571;296;0;0;211;108;USD;1537;700;12933665;ND;www.jdc.edu.co;4;165;1622;16122
18;Corporación Universitaria de Ciencia y Desarrollo UNICIENCIA;Bogotá;Reynaldo Ríos Pérez;ND;5713172267;admisiones@uniciencia.edu.co;Calle 74 No. 15-73;0;0;0;1;Bogotá;22;0;0;4865;4865;0;0;839;0;0;335;72;USD;0;870;8462765;ND;www.uniciencia.edu.co/;5;240;2706;20749
18;Corporación Universitaria Rafael Núñez;Bolívar;Miguel Ángel Henríquez ;ND;5756607777;viviana.henriquez@curn .edu.co;Calle de la Soledad N° 5 -70;0;0;0;1;Cartagena;22;0;0;4820;4820;0;0;583;0;0;354;185;USD;0;477;6229740;ND;www.curn.edu.co/;5;139;1321;14191
18;Universidad Tecnológica de Bolívar ;Bolívar;Jaime Eduardo Bernal;ND;5756535200;rectorutb@unitecnologica.edu.co;Km 1 Vía Turbaco;0;0;0;1;Cartagena;0;0;0;4687;4687;0;0;260;0;0;350;188;USD;0;665;8615623;ND;http://www.unitecnologica.edu.co/;5;83;743;8346
18;Fundación Tecnológica Antonio de Arevalo ;Bolívar;Dionisio Vélez;ND;5756600671;dionisio@tecnar.edu.co;Calle del Cuartel # 36-48;0;0;0;1;Cartagena;67;0;26;4644;4644;0;0;772;0;0;192;117;USD;0;194;1799171;ND;www.tecnar.edu.co/;5;154;1474;15115
18;Escuela Colombiana de Ingeniería Julio Garavito ;Bogotá;Roberto Rios Martínez;Eduardo Silva Sánchez;5716683600;roberto.rios@escuelaing.edu.co;AK.45 No.205-59 (Autopista Norte);0;1;0;1;Bogotá;25;0;0;4602;3976;626;138;464;0;0;389;286;USD;0;0;0;ND;http://www.escuelaing.edu.co/;0;48;445;4916
18;Fundación Centro Colombiano de estudios Profesionales FCECEP;Valle del Cauca;Mario Hernán Colorado;ND;5723828282;rectoria@cecep.edu.co;Calle 9 B # 29 A - 67;0;0;0;1;Cali;14;0;0;4558;4558;0;0;870;0;0;164;110;USD;0;200;1823244;ND;www.cecep.edu.co/;5;181;1853;17366
18;Universidad Autónoma de Manizales;Caldas;Gabriel Cadena Gómez;ND;5768727272;rector@autonoma.edu.co;Antigua Estación del Ferrocarril;0;0;0;1;Manizales;49;1;7;4361;3753;608;73;623;0;0;415;191;USD;6511;1172;18125630;ND;www.autonoma.edu.co/;4;46;442;4873
18;Fundación Universitaria de San Gil UNISANGIL;Santander;Luis Gustavo Álvarez ;ND;5777245757;rectoria@unisangil.edu.co;Km 2 vía San Gil;0;0;0;1;San Gil;28;5;1;4348;4328;20;2;528;0;0;467;181;USD;2597;475;6375623;ND;www.unisangil.edu.co/;5;121;1127;12692
18;Corporación Universitaria Republicana;Bogotá;Gustavo Tellez;ND;5712862384;secretariaacademica@urepublicana.edu.co;Cra 7 No. 19 38;0;0;0;1;Bogotá;16;0;0;4301;4060;241;66;611;0;0;168;143;USD;1517;1021;9025480;ND;urepublicana.edu.co/;5;151;1455;15019
18;Fundación Universidad de América;Bogotá;Jaime Posada Díaz;ND;5713376680;rectoria@uamerica.edu.co;Avda Circunvalar No. 20-53;0;0;0;1;Bogotá;14;0;0;4271;4070;201;77;414;0;0;322;175;USD;2848;1317;11865276;ND;www.uamerica.edu.co/;4;99;881;9966
18;Universidad de Ciencias Aplicadas y Ambientales UDCA;Bogotá;Germán Anzola Montero;Jaime Cadena Santos;5716684700;ganzola@udca.edu.co ;Calle 222 No. 55 - 37;0;0;0;1;Bogotá;35;0;3;4194;4153;41;2;651;0;0;960;0;USD;1267;913;10834778;ND;http://www.udca.edu.co/;4;80;726;8141
18;Universidad Metropolitana;Atlántico;Carlos Jaller Raad;ND;5753686573;rectoria@unimetro.edu.co ;Calle 76 No 42-78 ;0;0;0;1;Barranquilla;0;0;0;4109;4109;0;0;316;0;0;0;0;USD;0;1667;13701647;ND;http://www.unimetro.edu.co/;4;135;1303;14078
18;Institución Universitaria Salazar y Herrera;Antioquia;Gustavo Calle Giraldo;ND;5744600700;rectoria@iush.edu.co; Carrera 70 # 52-49;0;0;0;1;Medellín;0;0;0;4081;4071;10;8;572;0;0;222;72;USD;0;0;0;ND;www.iush.edu.co/;0;168;1688;16468
18;Fundación Universitaria Autónoma de las Americas;Antioquia;Alvaro Maestre Rocha;ND;5744114444;rector@uam.edu.co;Calle 34 A No 76 - 35;0;0;0;1;Medellín;24;0;3;4073;4026;47;19;634;0;0;310;184;USD;1812;862;7905782;ND;www.uam.edu.co/;5;138;1320;14184
18;Corporación Universitaria Latinoamericana CUL;Atlántico;Jose Eduardo Crissien;ND;5753442272;jcrissien@ul.edu.co;Carrera 58 # 55-24A;0;0;0;1;Barranquilla;14;0;0;4061;4061;0;0;0;0;0;149;0;USD;0;0;0;ND;www.ul.edu.co/;0;245;2852;21234
18;Fundación Universitaria de Popayán;Cauca;Mario Alfredo Polo;ND;5728244140;alejandro.acosta@fup.edu.co;Calle 5 # 8-58;0;0;0;1;Popayán;12;1;0;3881;3881;0;0;814;0;0;161;118;USD;0;0;0;ND;www.fup.edu.co/;0;110;975;11025
18;Corporación Universitaria Iberoamericana ;Bogotá;Maria Zulema Vélez;Mercedes Patiño Posse;5713489292;mazulema.velez@iberoamericana.edu.co; Calle 67 N 5-27;0;0;0;1;Bogotá;15;0;8;3818;3759;59;0;806;0;0;187;110;USD;1482;627;6814978;ND;http://www.iberoamericana.edu.co/;5;103;910;10333
18;Corporación Universitaria UNITEC;Bogotá;Carlos Eduardo Rodríguez;Carlos Fernando Parra;5717434343;rectoria@unitec.edu.co;Calle 76 No 12 - 58;0;0;0;1;Bogotá;0;0;0;3813;3752;61;32;726;0;0;294;113;USD;0;0;0;ND;www.unitec.edu.co/;0;93;833;9420
18;Fundación Universitaria Maria Cano;Antioquia;Próspero José Posada ;ND;5744025500;rector@fumc.edu.co;Calle 56 No.41-90;0;0;0;1;Medellín;12;3;4;3717;3717;0;0;573;0;0;104;86;USD;0;1174;8727516;ND;www.fumc.edu.co/;5;149;1431;14885
18;Corporación Universitaria del Meta;Meta;Rafael Mojica Garcia;ND;5786621825;rectoria@unimeta.edu.co;Carrera 32 # 34B-26;0;0;0;1;Villavicencio;30;0;0;3618;3387;231;111;419;0;0;228;115;USD;0;677;6454924;ND;www.unimeta.edu.co/;5;145;1384;14561
18;Universidad CES;Antioquia;"José María Maya";ND;5744440055;cisanchez@ces.edu.co;Calle 10 A No. 22 - 04;0;0;0;1;Medellín;95;0;0;3571;2709;862;338;299;0;0;850;327;USD;3456;1533;17067660;ND;www.ces.edu.co/;4;25;267;3273
18;Universidad Incca de Colombia;Bogotá;Maria Carolina Villamizar;Maria Solita Quijano;5714442000;rectoria@unincca.edu.co;Carrera 13 # 24 - 15;0;0;0;1;Bogotá;28;0;0;3546;3543;3;0;472;0;0;399;0;USD;0;751;7481155;ND;www.unincca.edu.co/;5;123;1146;12808
18;Fundación Universitaria para el Desarrollo Humana UNINPAHU;Bogotá;Myriam Velásquez Bustos;Juan Manuel Linares;5713323500;mvelasquez@inpahu.edu.co;Diagonal 40A No. 15-58 ;0;0;0;1;Bogotá;23;0;0;3466;3466;0;0;494;0;0;218;206;USD;0;787;5271884;ND;www.uninpahu.edu.co/;5;49;446;4931
18;Fundación Centro de Investigación Docencia y Consultoría Administrativa CIDCA;Bogotá;Yimy Alvaro Jaramillo ;ND;5713472927;yimi_jaramillo@cidca.edu.co;Carrera 13 No. 60 - 44;0;0;0;1;Bogotá;53;0;0;3459;3459;0;0;880;0;0;209;0;USD;0;197;1364742;ND;www.cidca.edu.co/;5;199;2077;18401
18;Fundación Universitaria CEIPA;Antioquia;Diego Mauricio Mazo;Antonio Mazo Mejía;5743056138;comunicaciones@ceipa.edu.co;Calle 77 Sur No. 40 - 165;0;0;0;1;Sabaneta;15;14;0;3377;3041;336;152;593;0;0;133;136;USD;0;0;0;ND;www.ceipa.edu.co/;0;94;838;9478
18;Fundación Universitaria Agraria de Colombia UNIAGRARIA;Bogotá;Jorge Orlando Gaitán;Álvaro Zúñiga García;5716677575;rector@uniagraria.edu.co;Calle 170 # 54 A-10;0;0;0;1;Bogotá;13;0;0;3375;2971;404;19;468;0;0;337;151;USD;5149;1396;12453047;ND;www.uniagraria.edu.co/;4;171;1719;16651
18;Fundación Universitaria Konrad Lorenz;Bogotá;Sonia Fajardo Forero;ND;5713472311;info@konradlorenz.edu.co;Carrera 9 Bis No. 62 - 43;0;0;0;1;Bogotá;14;0;0;3277;2980;297;114;416;0;0;290;151;USD;2358;1344;9359795;ND;www.konradlorenz.edu.co/;5;73;668;7545
18;Universidad Católica de Oriente;Antioquia;Dario Gómez Zuluaga;ND;5745699090;academica.dir@uco.edu.co;Cr46-40 B-50;0;0;0;1;Rionegro;24;2;6;3220;3134;86;29;530;0;0;289;773;USD;2272;684;6491760;ND;www.uco.edu.co/;5;102;908;10303
18;Fundación de Educación Superior San Jose;Bogotá;Guillermo Hoyos Goméz;Francisco Pareja González;5713470000;fundador@fessanjose.edu.co ;Calle 67 No. 14A-29 ;0;0;0;1;Bogotá;23;6;0;3050;3050;0;0;0;0;0;0;0;USD;0;0;0;ND;www.fessanjose.edu.co/;0;213;2277;19191
