5;Universidad del Pacífico;Santiago;Eugenio Cáceres Contreras;ND;56228625315;info@upacifico.cl;Av. Las Condes 11.121  Las Condes;0;0;0;1;Santiago;35;0;0;5216;0;0;0;0;0;0;554;0;USD;0;198472;21990493;ND;www.upacifico.cl/;4;47;782;8761
5;Universidad Católica Silva Henríquez;Santiago;Jorge Baeza Correa;Alberto Lorenzelli;56224601170;rector@ucsh.cl;General Jofré 462;0;0;0;2;Santiago-Las Cañas;27;0;0;4857;0;0;0;0;0;0;502;0;USD;0;205029;18053069;ND;www.ucsh.cl/;4;21;261;3243
5;Universidad UCINF;Santiago;Karin Riedemann Hall;ND;56227224200;contacto@ucinf.cl;Pedro de Valdivia 450;0;0;0;1;Santiago;30;0;0;4781;0;0;0;0;0;0;606;0;USD;0;0;11823602;ND;www.ucinf.cl/;4;50;855;9676
5;Universidad Finis Terrae;Santiago;Cristian Nazer Astorga;Arturo Mackenna;56224207100;bkrumenaker@uft.cl;Avenida Pedro de Valdivia 1509;0;0;0;1;Santiago;75;0;0;4779;0;0;0;0;0;0;709;0;USD;0;308483;26903673;ND;www.finisterrae.cl/;4;48;792;8876
5;Universidad Internacional Sek;Santiago;Oscar Acuña Poblete;Luis Martínez Zorzo;56224837400;comunicacion@uisek.cl;Av. Santa María 0760;0;0;0;1;Santiago;19;0;0;4479;0;0;0;0;0;0;205;0;USD;0;105000;13976007;ND;www.uisek.cl/;4;58;1279;13860
5;Universidad Bernardo O Higgins;Santiago;Claudio Ruff Escobar;Roberto Soto Mackenney;56224774110;infoubo@ubohiggins.cl;Avenida Viel 1497;0;0;0;1;Santiago;21;0;0;4110;0;0;0;0;0;0;285;0;USD;0;160000;13787625;ND;www.ubo.cl/;4;44;701;7942
5;Universidad Bolivariana;Iquique;Jaime Duhart Aillón;ND;56225776500;jaime.duhart@ubolivariana.cl;Peato Baquedano 1470;0;0;0;11;Iquique-Ovalle-la Serena-Santiago-Talca-Linares-Cauquenes-Parral-Chillán-Concepción-Los Ángeles;46;0;0;3970;0;0;0;0;0;0;905;0;USD;0;144006;10183718;ND;www.ubolivariana.cl/;4;53;956;10840
5;Universidad de Artes  Ciencias y Comunicación UNIACC;Santiago;Colin Rogers Jackson;ND;56226406000;difusion@uniacc.cl;Avenida Salvador 1200  Providencia;0;0;0;1;Santiago;19;5;7;3805;0;0;0;0;0;0;245;0;USD;0;350000;18600295;ND;www.uniacc.cl/;4;45;739;8286
5;Universidad Iberoamericana de Ciencias y Tecnología;Santiago;Félix Viveros Díaz;Roberto Belmar Erpel;56223899000;admision@uibero.cl;Padre Miguel de Olivares 1620;0;0;0;1;Santiago;19;0;0;3602;0;0;0;0;0;0;0;0;USD;0;175731;12064259;ND;www.uiberoamericana.cl/;4;34;486;5273
5;Universidad Academia de Humanismo Cristiano;Santiago;José Bengoa Cabello;José Fernando García;56227878000;jbengoa@academia.cl;Condell 343 Providencia;0;0;0;1;Santiago;49;0;0;3229;0;0;0;0;0;0;0;0;USD;0;125000;10568881;ND;www.academia.cl/;4;37;513;5588
5;Universidad de Arte y Ciencias Sociales ARCIS;Santiago;René Leal Hurtado;ND;56223866705;otec@uarcis.cl;Erasmo Escala 2728;0;0;0;3;Santiago-Vaparaiso-Concepción;29;0;0;2701;0;0;0;0;0;0;329;0;USD;0;172200;10334983;ND;uarcis.cl/;4;39;552;6121
5;Universidad Gabriela Mistral;Santiago;Aldo Giacchetti Pastor;ND;56224144545;admisión@ugm.cl;Avenida Ricardo Lyon 1177;0;0;0;2;Santiago-Puerto Varas;14;0;0;2021;0;0;0;0;0;0;516;0;USD;0;226000;10886411;ND;www.ugm.cl/;4;49;802;9054
5;Universidad Los Leones;Santiago;Fernando Vicencio Silva;ND;56226521200;ND;Zenteno 234  Metro La Moneda;0;0;0;1;Santiago;15;0;0;1673;0;0;0;0;0;0;0;0;USD;0;118261;4055663;ND;uleones.com/;5;79;3138;22139
5;Universidad Adventista de Chile;Chillán;Ricardo Gonzalez Astudillo;ND;56422433500;contacto@unach.cl;Camino a Tanilvoro  Km 12;0;0;0;1;Chillán;26;0;0;1619;0;0;0;0;0;0;180;0;USD;0;165000;5632621;ND;www.unach.cl/;5;43;654;7304
5;Universidad Miguel de Cervantes;Santiago;Gutenberg Martínez Ocamica;Oscar Pizarro Romero ;56229273400;admision@umcervantes.cl;Mac Iver 370;0;0;0;1;Santiago;7;0;0;956;0;0;0;0;0;0;0;0;USD;0;120000;2176031;ND;www.umcervantes.cl/;5;70;1797;17078
5;Universidad Chileno - Británica de Cultura;Santiago;María Cristina Brieba Mercado;Pedro Pfeffer;56224132019;informaciones@ubritanica.cl;Santa Lucia 124;0;0;0;1;Santiago;6;0;0;369;0;0;0;0;0;0;0;0;USD;0;145000;1433020;ND;www.ubritanica.cl/;5;46;779;8735
5;Universidad la Araucana;Santiago;Álvaro Arriagada Norambuena;ND;56232033620;ND;Sazié esquina Vergara;0;0;0;1;Santiago;3;0;0;168;0;0;0;0;0;0;0;0;USD;0;0;549175;ND;www.ulaaraucana.cl/;5;61;1418;14819
5;Universidad la República;Santiago;Alfredo Romero Licuime;Mario Maturana Claro;56227068140;admision@ulare.cl;Agustinas 1831;0;0;0;12;Arica-Calama-Antofagasta-Vallenar-Coquimbo-Santiago-Rancagua-San Fernando-Talca-Chillán-Concepción-Los Ángeles;19;0;0;110;0;0;0;0;0;0;0;0;USD;0;106800;404570;ND;www.ularepublica.cl/;5;60;1364;14439
