2;UNIVERSIDADE NORTE DO PARANÁ;LONDRINA;NA;GISLAINE MORENO ( DIRIGENTE ) ;(43)33717700;cadastro@unopar.br;Avenida Paris 675 ;1;0;0;609;NA;59;0;19;412.725;268.108;82;0;144.535;0;0;683;1.787;USD;0;0;416.265.741.938.229;NA;www.unopar.br/
2;UNIVERSIDADE NOVE DE JULHO;SAO PAULO;EDUARDO STOROPOLI ;NA;(11)26339000;uninove@uninove.br;Rua Vergueiro 235 ;0;0;0;20;Bauru-Botucatu-Campinas-Guarulhos-Osasco-Presidente Prudente-Santo André-Sao Bernardo do Campo-Sao José do Rio Preto-Sao José dos Canpos-Sao Manuel- Sao Paulo-Sorocaba;183;0;51;203.408;138.158;414;0;64.836;0;0;2.887;1.745;USD;0;0;30.819.716.965.881;NA;www.uninove.br/
2;UNIVERSIDADE PRESBITERIANA MACKENZIE;SAO PAULO;NA;MAURICIO MELO DE MENESES;(11)21148391;legislacao.normas@mackenzie.br;Rua da Consolação 896 Campus São Paulo;0;0;0;3;Sao Paulo-Campinas-Barueri;46;0;0;40.311;31.118;824;0;8.369;0;0;1.364;1.701;USD;0;0;219.944.245.213.988;NA;www.mackenzie.br/
2;CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ;JI-PARANA;NA;ADILSON RATUND;(69)34163100;direcaojp@ulbra.br;Avenida Engenheiro Manfredo Barata Almeida da Fonseca 762 ;0;0;0;1;JI PARANA;20;0;0;3.378;2.652;0;0;726;0;0;117;80;USD;0;0;212.502.684.676.253;NA;www.ulbrajp.edu.br/
2;CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS;PALMAS;NA;  ADILSON RATUND ;(63)32198018;direcao@ceulp.edu.br;Avenida Teotônio Segurado s/n 1501 Sul;0;0;0;1;Palmas;25;0;0;6.250;4.625;0;0;1.625;0;0;197;130;USD;0;0;212.502.684.676.253;NA;ulbra-to.br/
2;UNIVERSIDADE LUTERANA DO BRASIL;CANOAS;NA;ADILSON RATUND;(51)34774000;valdinei@ulbra.br;Rua Farroupilha 8001. 8001 ;0;0;0;298;NA;181;0;21;47.839;37.372;253;0;10.214;0;0;1.205;1.762;USD;0;0;212.502.684.676.253;NA;www.ulbra.br/
2;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;MANAUS;NA;ADILSON RATUND;(92)36169800;legisnorma.manaus@ulbra.br;AVENIDA CARLOS DRUMMOND DE ANDRADE 1460 CONJUNTO ATÍLIO ANDR;0;0;0;1;Manaus;21;0;0;1.666;1.260;0;0;406;0;0;80;62;USD;0;0;212.502.684.676.253;NA;www.ulbra.br/manaus/
2;CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM;SANTAREM;NA;ADILSON RATUND;(93)35241055;direcao.stm@ulbra.br;AVENIDA SERGIO HENN 1787 ;0;0;0;1;Santarém;11;0;0;2.461;1.868;0;0;593;0;0;78;75;USD;0;0;212.502.684.676.253;NA;www.ulbra.br/santarem/
2;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;CURITIBA;NA;  DELCIO AFONSO BALESTRIN ( PRESIDENTE DA MANTENEDORA ) ;(41)32712303;alboni.vieira@pucpr.br;Rua Imaculada Conceição 1155 ;0;0;0;7;Toledo-Sao José dos Pinhais-Maringá-Londrina-Curitiba;102;0;0;35.395;24.769;885;0;9.741;0;0;1.693;1.414;USD;0;0;206.996.963.668.851;NA;www.pucpr.br/
2;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;BELO HORIZONTE;NA;  DOM WALMOR OLIVEIRA DE AZEVEDO;(31)33194444;prograd@pucminas.br;Avenida Dom José Gaspar 500 ;0;0;0;17;Arcos-Belo Horizonte-Betim-Contagem-Guanhaes-Juiz de Fora-Mariana-Pirapora-Pocos de Caldas-Serro-Sete Lagoas-Teófilo Otoni;120;0;3;61.687;48.479;1.095;0;12.113;0;0;2.266;2.289;USD;0;0;201.223.183.953.033;NA;www.pucminas.br/
2;UNIVERSIDADE SALGADO DE OLIVEIRA;SAO GONCALO;NA;  WELLINGTON SALGADO DE OLIVEIRA;(21)26201069;reitoria@nt.universo.edu.br;Rua Lambari 10 Térreo;0;0;0;21;Salvador-Cachoeiro de Itapemirim-Goiânia-Belo Horizonte-Juiz de Fora-Pompéu-Três Marias-Várzea da Palma-Cáceres-Juín-Primavera do Leste-Caruaru-Recife-São José do Egito-Angra dos Reis-Campos dos Goytacazes-Niterói-Nova Friburgo-São Gonçalo-Passo Fundo-Uruguaiana ;118;0;11;51.831;35.566;88;0;16.177;0;0;1.258;1.556;USD;0;0;196.917.399.217.221;NA;www.universo.edu.br/
2;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SAO PAULO;NA;DOM ODILO PEDRO SCHERER;(11)36708278;reitoria@pucsp.br;Rua Monte Alegre 984 ;0;0;0;6;Barueri-Sao Paulo-Sorocaba;61;0;1;23.325;15.709;3.791;0;3.825;0;0;1.636;1.492;USD;0;0;172.794.117.501.914;NA;www.pucsp.br/
2;UNIVERSIDADE ANHEMBI MORUMBI;SAO PAULO;NA;EDUARDO MOREIRA GIESTAS;(11)32931709;coordgeral@anhembi.br;Rua Casa do Ator 275 ;1;0;0;43;Anápolis-Caldas Novas-Catalão-Goiânia-Itumbiara-Belo Horizonte-Poços de Caldas-Pouso Alegre-Sete Lagoas-Varginha-Campo Grande-Dourados-Ponta Porã-Barra do Garças-Cáceres-Primavera do Leste-Rondonópolis-Curitiba-Foz do Iguaçu-Rio de Janeiro-Porto Alegre-Florianópolis-Lages-Araraquara-Barretos-Bauru-Botucatu-Bragança Paulista-Campinas-Guarulhos-Jundiaí-Piracicaba-Ribeirão Preto-São Bernardo do Campo-São José do Rio Preto-São José dos Campos-São Paulo;113;0;26;63.094;44.667;99;0;18.328;0;0;926;1.576;USD;0;0;165.439.861.226.921;NA;portal.anhembi.br/
2;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;RIO DE JANEIRO;NA;PEDRO MAGALHAES GUIMARAES FERREIRA;(21)35271133;isabela@puc-rio.br;Rua Marques São Vicente 225 ;0;0;0;1;Rio de Janeiro;48;0;0;19.630;13.626;2.371;0;3.633;0;0;1.310;1.753;USD;0;0;16.510.320.837.233;NA;www.puc-rio.br/
2;CONSERVATÓRIO BRASILEIRO DE MÚSICA - CENTRO UNIVERSITÁRIO;RIO DE JANEIRO;NA;CECILIA FERNANDEZ CONDE ( DIRETORA GERAL ) ;(21)34787600;cbm@cbm-musica.org.br;Avenida Graça Aranha 57 12º Andar;0;0;0;1;Rio de Janeiro;16;0;0;479;351;0;0;128;0;0;32;20;USD;0;0;165.026.844.209.989;NA;www.ebah.com.br/cbmceu
2;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PORTO ALEGRE;MAGDA RODRIGUES DA CUNHA ( PRÓ-REITORA ACADÊMICA ) ;NA;(51)33203630;ceda@pucrs.br;Av. Ipiranga 6681. 6681 ;0;0;0;3;Porto Alegre-Uruguaiana-Viamao;64;0;0;31.720;24.195;1.891;0;5.634;0;0;1.433;2.115;USD;0;0;156.155.549.391.645;NA;www.pucrs.br/
2;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;SAO PAULO;NA;MARCELO BARBALHO CARDOSO ( ADMINISTRADOR ) ;(11)33466200;depto_normas@fmu.br;Rua Taguá 150 Prédio 1 - Campus Li;0;0;0;13;Sao Paulo;102;0;0;76.827;48.509;57;0;28.261;0;0;1.669;1.079;USD;0;0;154.265.801.072.067;NA;portal.fmu.br/
2;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;GOIANIA;NA;DOM WASHINGTON CRUS CP;(62)39461001;reitoria@pucgoias.edu.br;AVENIDA UNIVERSITÁRIA 1440 CAIXA POSTAL 86;0;0;0;4;Goiania-Ipameri-Luziania-Quirinópolis;49;0;0;35.099;26.308;644;0;8.147;0;0;1.670;1.031;USD;0;0;149.824.588.956.011;NA;www.ucg.br/
2;UNIVERSIDADE DO VALE DO RIO DOS SINOS;SAO LEOPOLDO;NA;  JOÃO GERALDO KOLLING ( DIRETOR-PRESIDENTE );(51)35911122;elianam@unisinos.br;Av. Unisinos 950 Cristo Rei 950 Centro Comunitário;0;0;0;10;Curitiba-Canoas-Caxias do Sul-Porto Alegre-Santa María-Sao-leopoldo-Florianópilis-Joinville;88;0;11;37.736;26.352;1.150;0;10.234;0;0;1.085;1.034;USD;0;0;140.175.232.706.543;NA;www.unisinos.br/
2;UNIVERSIDADE DE FORTALEZA;FORTALEZA;NA;AIRTON JOSÉ VIDAL QUEIROZ;(85)34773104;reitoria@unifor.br;Avenida Washington Soares 1321 ;0;0;0;3;Fortaleza-Mossoró;42;0;0;31.738;24.866;392;0;6.480;0;0;1.235;1.440;USD;0;0;139.022.829.150.004;NA;www.unifor.br/
2;Centro Universitário Estácio do Ceará;FORTALEZA;NA;  VIRGILIO DELOY CAPOBIANCO GIBBON ( DIRETOR ) ;(85)34564165;ana.chaves@estacio.br;Rua Vicente Linhares  Nº:  308 ;1;0;0;4;Fortaleza;35;0;0;38.899;25.899;0;0;13.000;0;0;493;250;USD;0;0;127.450.722.538.926;NA;portal.estacio.br/unidades/centro-universitario-estacio-do-ceara.aspx
2;UNIVERSIDADE DE CUIABÁ;CUIABA;NA;GISLAINE MORENO ( DIRETORA DE DESENVOLVIMENTO INSTITUCIONAL );(65)36151000;ddi@kroton.com.br;Avenida Beira Rio 3100 ;1;0;0;25;Água Boa-Alta Floresta-Apiacás-Arenápolis-Barra do Garças-Cáceres-Campo Novo do Parecis-Comodoro-Cuiabá-Diamantino-Itiquira-Jaciara-Juara-Mirassol d´Oeste-Nova Olímpia-Pontes e Lacerda-Porto dos Gaúchos-Primavera do Leste-São José do Rio Claro-Sinop-Tangará da Serra-Terra Nova do Norte-União do Sul ;57;0;0;31.617;21.405;34;0;10.178;0;0;305;666;USD;0;0;123.425.441.589.381;NA;www.unic.br/
2;UNIVERSIDADE DE CAXIAS DO SUL;CAXIAS DO SUL;NA;  AMBROSIO LUIZ BONALUME;(54)32182143;rec-cursos@ucs.br;Rua Francisco Getúlio Vargas 1130 Bloco A;0;0;0;14;Bento Gonçalves-Canela-Caxias do Sul-Farroupilha-Guaporé-Montenegro-Nova Prata-Porto Alegre-São Marcos-São Sebastião do Caí-Terra de Areia-Vacaria-Veranópolis;146;0;17;39.577;30.759;342;0;8.476;0;0;1.074;1.278;USD;0;0;115.651.656.598.315;NA;www.ucs.br/
2;UNIVERSIDADE DO VALE DO ITAJAÍ;ITAJAI;  MARIO CESAR DOS SANTOS ;NA;(47)33417575;reitoria@univali.br;Rua Uruguai 458 ;0;0;0;10;Balneário Camboriú-Balneário Piçarras-Biguaçu-Florianópolis-Itajaí-São José-Tijucas ;89;0;5;29.179;20.724;502;0;7.953;0;0;1.261;1.119;USD;0;0;110.185.582.319.408;NA;www.univali.br/
2;CENTRO UNIVERSITÁRIO UNA;BELO HORIZONTE;  ATILA SIMOES DA CUNHA;NA;(31)33791240;reitoria@una.br;Avenida Raja Gabaglia 3950 ;1;0;0;20;Belo Horizonte-Contagem-Formiga-Juiz de Fora-Viçosa-Campo Grande-João Pessoa-Recife-Aracaju-Araçatuba-Campinas-Santos-Sorocaba ;80;0;0;32.881;20.702;90;0;12.089;0;0;933;648;USD;0;0;1.077.699.561.814;NA;www.una.br/
2;CENTRO UNIVERSITÁRIO INTERNACIONAL;CURITIBA;NA;  EDIMILSON PICIER ( DIRETOR EXECUTIVO ) ;(41)21024944 ;benhur.g@uninter.com;"Rua do Rosário  Nº:  147
CEP:  80020-110 ";1;0;0;1.011;NA;22;0;16;160.006;103.135;0;0;56.871;0;0;334;1.016;USD;0;0;1.067.560.438.186;NA;NA
2;UNIVERSIDADE POTIGUAR;NATAL;NA;  MILTON DA ROCHA CAMARGO ( DIRETOR PRESIDENTE DA APEC ) ;(84)32151366;reitoria@unp.br;Avenida Nascimento de Castro 1597 ;1;0;0;74;"Rio Branco-Maceió-Manaus-Amapá-Salvador-Fortaleza-Brasília-Colatina-Vitória-Anápolis-Goiânia-Luziânia-São Luís-Belo Horizonte-Coronel Fabriciano-Divinópolis-Montes Claros-Uberlândia-Campo Grande-Cuiabá-Belém-Santarém-João Pessoa 
Jaboatão dos Guararapes-Recife-Teresina-Cascavel-Curitiba-Londrina-Maringá-Rio de Janeiro-Caicó-Currais Novos-Mossoró-Natal-Parnamirim-Porto Velho-Canoas-Porto Alegre-Santa Maria-Chapecó-Florianópolis-Aracaju-Araçatuba-Bauru-Campinas-Guarulhos-Marília-Osasco-Piracicaba-Presidente Prudente-Ribeirão Preto-Santos-São José do Rio Preto-São José dos Campos-São Paulo-Sorocaba-Palmas ";67;0;9;54.079;41.462;97;0;12.520;0;0;972;880;USD;0;0;103.641.222.326.215;NA;unp.br/
2;UNIVERSIDADE DE PASSO FUNDO;PASSO FUNDO;NA;ALEXANDRE AUGUSTO NIENOW ( PRESIDENTE DO CONSELHO DIRETOR DA FUPF ) ;(54)33168113;reitoria@upf.br;Upf Campus Passo Fundo - Campus I s/nº BR 285 - KM 171;0;0;0;7;Carazinho-Casca-Lagoa Vermelha-Palmeira das Missões-Passo Fundo-Sarandi-Soledade ;105;0;0;23.116;17.640;395;0;5.081;0;0;958;1.278;USD;0;0;102.447.879.349.953;NA;www.upf.br/
2;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;INDAIAL;NA;  GISLAINE MORENO ( DIRETOR ) ;(47)32819000;giancarlo@grupouniasselvi.com.br;Rodovia BR-470 1040 KM 71;1;0;0;85;"Manaus-Alagoinhas-Feira de Santana-Itabuna-Jacobina-Paulo Afonso-Salvador-Teixeira de Freitas-Serra 
Itumbiara-Porangatu-Posse-São Luís-Campo Grande-Maracaju-Colíder-Belém-Cametá-Marabá-Curitiba-Maringá-Ji Paraná-Rolim de Moura-Bento Gonçalves-Camaquã-Capão da Canoa-Erval Seco-Passo Fundo-Porto Alegre-São Paulo das Missões-Balneário-Camboriú-Blumenau-Brusque-Capivari de Baixo-Criciúma-Florianópolis-Guaramirim-Herval d´Oeste-Imbituba-Indaial-Itapiranga-Ituporanga-Ituporanga-Joinville-Lages-Palhoça-Rio do Sul-Xaxim-Mairinque ";13;0;29;106.780;85.210;0;0;21.570;0;0;206;101;USD;0;0;100.111.787.203.267;NA;www.nead.com.br/
2;CENTRO UNIVERSITÁRIO DE BRASÍLIA;BRASILIA;NA;  GETULIO AMÉRICO MOREIRA LOPES;(61)39661252;academico@uniceub.br;Eqn 707 907 Conjunto C S/N Campus do CEUB;0;0;0;3;Brasilia;36;0;0;19.417;14.942;101;0;4.374;0;0;581;1.197;USD;0;0;982.810.131.030.375;NA;www.uniceub.br/
2;UNIVERSIDADE DE UBERABA;UBERABA;NA;MARCELO PALMÉRIO;(34)33198800;uniube@uniube.br;Av. Nene Sabino 1801 Santa Marta. 1801 Campus Universitário;0;0;0;42;Itabuna-Santa Brígida-Brasília-Afonso Cláudio-Anchieta-Barra de São Francisco-Cachoeiro de Itapemirim-Cariacica-Castelo-Colatina-Nova-Venécia-Quirinópolis-Araxá-Barbacena-Belo Horizonte-Caratinga-Governador Valadares-Guanhães-Janaúba-Juiz de Fora-Montes Claros-Ponte Nova-São Gotardo-Teófilo Otoni-Timóteo-Uberaba-Uberlândia-Barcarena-Belém-Parauapebas-Santarém-Tucuruí-Campina Grande-Curitiba-Maringá-Belford-Roxo-Franca-Nova Granada-Santa Adélia-São José do Rio Preto-São Paulo;43;0;24;40.093;31.801;78;0;8.214;0;0;697;2.074;USD;0;0;910.214.447.375.138;NA;www.uniube.br/
2;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;RECIFE;NA;JANYO JANGUIE BEZERRA DINIZ (DIRIGENTE PRINCIPAL) ;(81)96491504;emec@sereducacional.com;"Rua Guilherme Pinto  Nº:  114
 CEP:  52011-210";1;0;0;22;Natal-Recife-Paulista-Joao Pessoa-Campina Grande-Fortaleza-Slavador-Lauro de Freitas-Maceió;48;0;0;29.828;20.159;0;0;9.669;0;0;724;1.910;USD;0;0;891.376.669.786.437;NA;www.mauriciodenassau.edu.br/
2;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;CAMPINAS;NA;SEBASTIAO CARLOS BIASI (VICE PRESIDENTE) ;(19)33437000;reitoria@puc-campinas.edu.br;Rodovia Dom Pedro I Km 136 Prédio da Reitoria;0;0;0;3;Campinas;64;0;1;22.779;18.164;137;0;4.478;0;0;935;1.587;USD;0;0;873.384.990.215.264;NA;www.puc-campinas.edu.br/
2;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;BELO HORIZONTE;NA;  FLAVIO KORN (REPRESENTANTE LEGAL) ;(31)33199252;reitoria@unibh.br;Avenida Prof. Mário Werneck 1685 Bloco B 1;1;0;0;5;Belo Horizonte;70;0;0;25.041;16.317;4;0;8.720;0;0;652;1.332;USD;0;0;856.411.599.591.594;NA;www.unibh.br/
2;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;DUQUE DE CAXIAS;NA;  ANADIR CORDEIRO HERDY;(21)26727813;daa@unigranrio.com.br;Rua Professor José de Souza Herdy 1160 ;0;0;0;15;Duque de Caxias-Macaé-Magé-Nova Iguaçu-Rio de Janeiro-São João de Meriti-Silva Jardim;83;0;0;39.234;28.350;0;0;10.884;0;0;748;887;USD;0;0;840.549.532.034.374;NA;www.unigranrio.br/
2;UNIVERSIDADE CATÓLICA DE BRASÍLIA;BRASILIA;NA;  JOSE NILTON DOURADO DA SILVA;(61)33569000;pauloh@ucb.br;Q. S 07 Lote 01 EPCT Águas Claras. LOTE 01 ;0;0;0;26;Manaus-Salvador-Fortaleza-Brasília-Vitória-Anápolis-Rio Verde-Belo Horizonte-Coronel Fabriciano-São João del Rei-Uberlândia-Belém-Petrolina-Recife-Campos dos Goytacazes-Rio de Janeiro-Natal-Porto Velho-Porto Alegre-Santo André-Santos-São José dos Campos-São Paulo-Palmas;42;0;18;31.275;19.184;6.396;0;5.695;0;0;917;1.039;USD;0;0;825.071.099.293.797;NA;www.ucb.br/
2;UNIVERSIDADE POSITIVO;CURITIBA;NA;LUCAS RADUY GUIMARAES (DIRETOR PRESIDENTE) ;(41)33173000;secretaria@up.com.br;Rua Professor Pedro Viriato Parigot de Souza 5300 Conectora 5;1;0;0;7;Curitiba-Ponta Grossa;66;0;1;17.482;12.375;187;0;4.920;0;0;772;715;USD;0;0;792.780.587.934.995;NA;www.up.edu.br/
2;UNIVERSIDADE SÃO JUDAS TADEU;SAO PAULO;NA;MAURICIO NOGUEIRA ESCOBAR (DIRIGENTE);(11)27991933;daa@usjt.br;Avenida Vital Brasil 1000 ;1;0;0;2;SAO PAULO;53;0;0;30.954;21.216;77;0;9.661;0;0;608;548;USD;0;0;79.274.694.631.158;NA;www.usjt.br/index.php
2;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;BRASILIA;EDA COUTINHO BARBOSA MACHADO DE SOUZA ;NA;(61)34489800;iesb@iesb.br;SGAN Quadra 609 Modulo D Av. L2 Norte - Asa Norte S/N Bloco D - Avenida L2;1;0;0;6;Rio Branco-Brasilia-Campo Grande;47;0;0;20.546;14.139;0;0;6.407;0;0;638;331;USD;0;0;790.541.568.961.116;NA;www.iesb.br/
2;UNIVERSIDADE TIRADENTES;ARACAJU;NA;  JOUBERTO UCHOA DE MENDONCA JUNIOR (DIRIGENTE) ;(79)32182100;reitoria@unit.br;Avenida Murilo Dantas 300 ;1;0;0;30;Maceió-Sítio do Quinto-Aquidabã-Aracaju-Boquim-Capela-Carira-Carmópolis-Estância-Itabaiana-Lagarto-Laranjeiras-Monte Alegre de Sergipe-Neópolis-Nossa Senhora da Glória-Nossa Senhora das Dores-Nossa Senhora do Socorro-Poço Verde-Porto da Folha-Propriá-Ribeirópolis-São Cristóvão-São Domingos-Simão Dias-Tobias Barreto-Umbaúba-Umbaúba;61;0;16;43.158;29.877;147;0;13.134;0;0;921;840;USD;0;0;764.325.330.553.901;NA;www.unit.br/
2;UNIVERSIDADE CRUZEIRO DO SUL;SAO PAULO;NA;HERMES FERREIRA FIGUEIREDO;(11)20375708;sueli.marquesi@cruzeirodosul.edu.br;Avenida Doutor Ussiel Cirilo 225 Vila Jacuí;1;0;0;10;Brasília-Goiânia-São Luís-João Pessoa-Londrina-Caraguatatuba-São Paulo;98;0;13;31.761;21.923;326;0;9.512;0;0;522;407;USD;0;0;734.467.040.755.552;NA;www.cruzeirodosul.edu.br/
2;UNIVERSIDADE SANTA CECÍLIA;SANTOS;NA;LÚCIA MARIA TEIXEIRA FURLANI (DIRETORA PRESIDENTE) ;(13)32027100;zuleika@unisanta.br;Rua Oswaldo Cruz 266 ;0;0;0;2;Santos;33;0;1;11.457;8.655;81;0;2.721;0;0;437;459;USD;0;0;727.760.763.209.393;NA;www.unisanta.br/
2;UNIVERSIDADE DO OESTE PAULISTA;PRESIDENTE PRUDENTE;NA;  ANA CARDOSO MAIA DE OLIVEIRA LIMA (DIRIGENTE) ;(18)32291000;reitoria@unoeste.br;Rua José Bongiovani 700 Campus Universitário;0;0;0;2;PRESIDENTE PRUDENTE;49;0;0;16.943;12.631;129;0;4.183;0;0;659;983;USD;0;0;726.317.974.134.264;NA;www.unoeste.br/
2;CENTRO UNIVERSITÁRIO DO NORTE;MANAUS;NA;  MILTON DA ROCHA CAMARGO (DIRETOR PRESIDENTE) ;(92)32125345;kelly.souza@uninorte.com.br;Avenida Joaquim Nabuco 1232 ;1;0;0;14;Manaus;45;0;6;41.192;29.605;0;0;11.587;0;0;721;758;USD;0;0;706.445.039.564.366;NA;www.uninorte.com.br/
2;UNIVERSIDADE DE MOGI DAS CRUZES;MOGI DAS CRUZES;REGINA COELI BEZERRA DE MELO NASSRI;NA;(11)47987048;reitoria@umc.br;Avenida Doutor Cândido Xavier de Almeida Souza 200 Campus Universitário;1;0;0;2;Mogi das Cruzes-São Paulo ;71;0;0;26.310;19.125;89;0;7.096;0;0;773;396;USD;0;0;706.085.761.082.277;NA;www.umc.br/
2;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;MARINGA;NA;CLAUDIO FERDINANDI (DIRETOR PRESIDENTE);(44)30276385;normas@unicesumar.edu.br;"Avenida Guedner  Nº:  1610
 CEP:  87050-390 ";1;0;0;60;Salvador-Brasília-Belo Horizonte-Betim-Contagem-Itajubá-Patrocínio-Poços de Caldas-Sete Lagoas-Ubá-Varginha-Campo Grande-Três Lagoas-Primavera do Leste-Rondonópolis-Sinop-Belém-Eldorado dos Carajás-Apucarana-Arapongas-Astorga-Barbosa Ferraz-Campina Grande do Sul-Campo Mourão-Cascavel-Cornélio Procópio-Curitiba-Foz do Iguaçu-Goioerê-Grandes Rios-Guarapuava-Ibiporã-Londrina-Maringá-Medianeira-Ponta Grossa-Roncador-União da Vitória-Rio de Janeiro-Rio Grande-Santa Maria-Balneário Camboriú-Blumenau-Florianópolis-Ituporanga-Jaraguá do Sul-Lages-Major Vieira-São Bento do Sul-Campinas-Presidente Prudente-Santo Anastácio-São Paulo-São Vicente-Suzano-Teodoro Sampaio-Palmas ;53;0;16;64.652;40.988;96;0;23.568;0;0;437;1.219;USD;0;0;700.691.697.438.952;NA;www.cesumar.br/
2;UNIVERSIDADE DO CEUMA - UNICEUMA;SAO LUIS;NA;ANA LÚCIA CHAVES FECURY;(98)32144277 ;ntae@ceuma.br;"Rua Josue Montello  Nº:  01
Loteamentoo Bela Vista  CEP:  65075-120 ";0;0;0;7;Bacabal-Imperatriz-São Luís;49;0;4;22.509;16.193;0;0;6.316;0;0;642;416;USD;0;0;675.967.067.131.796;NA;www.ceuma.br/
